Order ID	Product	Quantity Ordered	Price Each	Order Date	Purchase Address	Month	Chiffre_d'affaire	ville	heure	Grouped
243267	iPhone	1	700.0	08/17/19 11:27	379 Hill St, New York City, NY 10001	8	700.0	 New York City	11	Wired Headphones,iPhone
243267	Wired Headphones	1	11.99	08/17/19 11:27	379 Hill St, New York City, NY 10001	8	11.99	 New York City	11	Wired Headphones,iPhone
243305	Vareebadd Phone	1	400.0	08/28/19 20:58	401 Chestnut St, San Francisco, CA 94016	8	400.0	 San Francisco	20	Bose SoundSport Headphones,Vareebadd Phone
243305	Bose SoundSport Headphones	1	99.99	08/28/19 20:58	401 Chestnut St, San Francisco, CA 94016	8	99.99	 San Francisco	20	Bose SoundSport Headphones,Vareebadd Phone
243306	Vareebadd Phone	1	400.0	08/07/2019 13:56	774 12th St, Atlanta, GA 30301	8	400.0	 Atlanta	13	USB-C Charging Cable,Vareebadd Phone
243306	USB-C Charging Cable	1	11.95	08/07/2019 13:56	774 12th St, Atlanta, GA 30301	8	11.95	 Atlanta	13	USB-C Charging Cable,Vareebadd Phone
243332	AAA Batteries (4-pack)	1	2.99	08/17/19 10:56	593 Meadow St, San Francisco, CA 94016	8	2.99	 San Francisco	10	AAA Batteries (4-pack),Apple Airpods Headphones
243332	Apple Airpods Headphones	1	150.0	08/17/19 10:56	593 Meadow St, San Francisco, CA 94016	8	150.0	 San Francisco	10	AAA Batteries (4-pack),Apple Airpods Headphones
243342	AAA Batteries (4-pack)	1	2.99	08/16/19 09:32	984 North St, Portland, OR 97035	8	2.99	 Portland	9	27in FHD Monitor,AAA Batteries (4-pack)
243342	27in FHD Monitor	1	149.99	08/16/19 09:32	984 North St, Portland, OR 97035	8	149.99	 Portland	9	27in FHD Monitor,AAA Batteries (4-pack)
243387	20in Monitor	1	109.99	08/07/2019 22:20	854 Chestnut St, Los Angeles, CA 90001	8	109.99	 Los Angeles	22	20in Monitor,iPhone
243387	iPhone	1	700.0	08/07/2019 22:20	854 Chestnut St, Los Angeles, CA 90001	8	700.0	 Los Angeles	22	20in Monitor,iPhone
243420	Wired Headphones	1	11.99	08/22/19 14:35	871 Ridge St, Atlanta, GA 30301	8	11.99	 Atlanta	14	Lightning Charging Cable,Wired Headphones
243420	Lightning Charging Cable	1	14.95	08/22/19 14:35	871 Ridge St, Atlanta, GA 30301	8	14.95	 Atlanta	14	Lightning Charging Cable,Wired Headphones
243432	Google Phone	1	600.0	08/26/19 11:46	444 10th St, Atlanta, GA 30301	8	600.0	 Atlanta	11	Google Phone,USB-C Charging Cable
243432	USB-C Charging Cable	1	11.95	08/26/19 11:46	444 10th St, Atlanta, GA 30301	8	11.95	 Atlanta	11	Google Phone,USB-C Charging Cable
243444	Google Phone	1	600.0	08/25/19 09:30	242 Main St, Seattle, WA 98101	8	600.0	 Seattle	9	Google Phone,USB-C Charging Cable
243444	USB-C Charging Cable	1	11.95	08/25/19 09:30	242 Main St, Seattle, WA 98101	8	11.95	 Seattle	9	Google Phone,USB-C Charging Cable
243450	Bose SoundSport Headphones	1	99.99	08/20/19 21:05	483 River St, San Francisco, CA 94016	8	99.99	 San Francisco	21	Bose SoundSport Headphones,Lightning Charging Cable
243450	Lightning Charging Cable	1	14.95	08/20/19 21:05	483 River St, San Francisco, CA 94016	8	14.95	 San Francisco	21	Bose SoundSport Headphones,Lightning Charging Cable
243503	Google Phone	1	600.0	08/21/19 21:06	167 2nd St, Boston, MA 02215	8	600.0	 Boston	21	Google Phone,Wired Headphones
243503	Wired Headphones	1	11.99	08/21/19 21:06	167 2nd St, Boston, MA 02215	8	11.99	 Boston	21	Google Phone,Wired Headphones
243507	AA Batteries (4-pack)	1	3.84	08/06/2019 19:19	820 7th St, New York City, NY 10001	8	3.84	 New York City	19	AA Batteries (4-pack),Apple Airpods Headphones
243507	Apple Airpods Headphones	1	150.0	08/06/2019 19:19	820 7th St, New York City, NY 10001	8	150.0	 New York City	19	AA Batteries (4-pack),Apple Airpods Headphones
243517	AA Batteries (4-pack)	1	3.84	08/31/19 12:04	916 Elm St, Dallas, TX 75001	8	3.84	 Dallas	12	AA Batteries (4-pack),Lightning Charging Cable
243517	Lightning Charging Cable	1	14.95	08/31/19 12:04	916 Elm St, Dallas, TX 75001	8	14.95	 Dallas	12	AA Batteries (4-pack),Lightning Charging Cable
243523	iPhone	1	700.0	08/07/2019 20:45	361 Lake St, New York City, NY 10001	8	700.0	 New York City	20	Apple Airpods Headphones,iPhone
243523	Apple Airpods Headphones	1	150.0	08/07/2019 20:45	361 Lake St, New York City, NY 10001	8	150.0	 New York City	20	Apple Airpods Headphones,iPhone
243530	Vareebadd Phone	1	400.0	08/06/2019 17:59	292 Jefferson St, Atlanta, GA 30301	8	400.0	 Atlanta	17	Bose SoundSport Headphones,Vareebadd Phone
243530	Bose SoundSport Headphones	1	99.99	08/06/2019 17:59	292 Jefferson St, Atlanta, GA 30301	8	99.99	 Atlanta	17	Bose SoundSport Headphones,Vareebadd Phone
243547	Vareebadd Phone	1	400.0	08/03/2019 09:40	714 6th St, Seattle, WA 98101	8	400.0	 Seattle	9	Vareebadd Phone,Wired Headphones
243547	Wired Headphones	2	11.99	08/03/2019 09:40	714 6th St, Seattle, WA 98101	8	23.98	 Seattle	9	Vareebadd Phone,Wired Headphones
243559	Lightning Charging Cable	1	14.95	08/03/2019 11:49	783 Wilson St, Austin, TX 73301	8	14.95	 Austin	11	20in Monitor,Lightning Charging Cable
243559	20in Monitor	1	109.99	08/03/2019 11:49	783 Wilson St, Austin, TX 73301	8	109.99	 Austin	11	20in Monitor,Lightning Charging Cable
243582	iPhone	1	700.0	08/23/19 18:04	794 1st St, Boston, MA 02215	8	700.0	 Boston	18	Lightning Charging Cable,iPhone
243582	Lightning Charging Cable	1	14.95	08/23/19 18:04	794 1st St, Boston, MA 02215	8	14.95	 Boston	18	Lightning Charging Cable,iPhone
243610	Google Phone	1	600.0	08/30/19 10:34	253 Main St, Seattle, WA 98101	8	600.0	 Seattle	10	Google Phone,Wired Headphones
243610	Wired Headphones	1	11.99	08/30/19 10:34	253 Main St, Seattle, WA 98101	8	11.99	 Seattle	10	Google Phone,Wired Headphones
243636	Vareebadd Phone	1	400.0	08/26/19 12:47	188 Wilson St, Los Angeles, CA 90001	8	400.0	 Los Angeles	12	USB-C Charging Cable,Vareebadd Phone
243636	USB-C Charging Cable	1	11.95	08/26/19 12:47	188 Wilson St, Los Angeles, CA 90001	8	11.95	 Los Angeles	12	USB-C Charging Cable,Vareebadd Phone
243666	Vareebadd Phone	1	400.0	08/30/19 20:04	593 Elm St, Seattle, WA 98101	8	400.0	 Seattle	20	Vareebadd Phone,Wired Headphones
243666	Wired Headphones	1	11.99	08/30/19 20:04	593 Elm St, Seattle, WA 98101	8	11.99	 Seattle	20	Vareebadd Phone,Wired Headphones
243679	AAA Batteries (4-pack)	5	2.99	08/31/19 22:20	70 13th St, Los Angeles, CA 90001	8	14.950000000000001	 Los Angeles	22	AAA Batteries (4-pack),Apple Airpods Headphones
243679	Apple Airpods Headphones	1	150.0	08/31/19 22:20	70 13th St, Los Angeles, CA 90001	8	150.0	 Los Angeles	22	AAA Batteries (4-pack),Apple Airpods Headphones
243728	Macbook Pro Laptop	1	1700.0	08/26/19 12:57	665 14th St, Los Angeles, CA 90001	8	1700.0	 Los Angeles	12	Macbook Pro Laptop
243728	Macbook Pro Laptop	1	1700.0	08/26/19 12:57	665 14th St, Los Angeles, CA 90001	8	1700.0	 Los Angeles	12	Macbook Pro Laptop
243767	Google Phone	1	600.0	08/31/19 16:03	955 2nd St, Atlanta, GA 30301	8	600.0	 Atlanta	16	Google Phone,USB-C Charging Cable
243767	USB-C Charging Cable	1	11.95	08/31/19 16:03	955 2nd St, Atlanta, GA 30301	8	11.95	 Atlanta	16	Google Phone,USB-C Charging Cable
243768	iPhone	1	700.0	08/14/19 16:48	817 Cedar St, Atlanta, GA 30301	8	700.0	 Atlanta	16	Lightning Charging Cable,iPhone
243768	Lightning Charging Cable	1	14.95	08/14/19 16:48	817 Cedar St, Atlanta, GA 30301	8	14.95	 Atlanta	16	Lightning Charging Cable,iPhone
243776	Apple Airpods Headphones	1	150.0	08/01/2019 21:09	239 6th St, Los Angeles, CA 90001	8	150.0	 Los Angeles	21	Apple Airpods Headphones,Macbook Pro Laptop
243776	Macbook Pro Laptop	1	1700.0	08/01/2019 21:09	239 6th St, Los Angeles, CA 90001	8	1700.0	 Los Angeles	21	Apple Airpods Headphones,Macbook Pro Laptop
243841	Vareebadd Phone	1	400.0	08/01/2019 11:54	319 6th St, San Francisco, CA 94016	8	400.0	 San Francisco	11	USB-C Charging Cable,Vareebadd Phone
243841	USB-C Charging Cable	1	11.95	08/01/2019 11:54	319 6th St, San Francisco, CA 94016	8	11.95	 San Francisco	11	USB-C Charging Cable,Vareebadd Phone
243847	iPhone	1	700.0	08/21/19 12:59	460 11th St, New York City, NY 10001	8	700.0	 New York City	12	Lightning Charging Cable,iPhone
243847	Lightning Charging Cable	1	14.95	08/21/19 12:59	460 11th St, New York City, NY 10001	8	14.95	 New York City	12	Lightning Charging Cable,iPhone
243866	20in Monitor	1	109.99	08/29/19 14:18	198 Center St, Atlanta, GA 30301	8	109.99	 Atlanta	14	20in Monitor,Macbook Pro Laptop
243866	Macbook Pro Laptop	1	1700.0	08/29/19 14:18	198 Center St, Atlanta, GA 30301	8	1700.0	 Atlanta	14	20in Monitor,Macbook Pro Laptop
243921	iPhone	1	700.0	08/09/2019 09:56	50 Willow St, New York City, NY 10001	8	700.0	 New York City	9	Wired Headphones,iPhone
243921	Wired Headphones	2	11.99	08/09/2019 09:56	50 Willow St, New York City, NY 10001	8	23.98	 New York City	9	Wired Headphones,iPhone
243928	Wired Headphones	2	11.99	08/19/19 18:34	507 Willow St, Boston, MA 02215	8	23.98	 Boston	18	AA Batteries (4-pack),Wired Headphones
243928	AA Batteries (4-pack)	1	3.84	08/19/19 18:34	507 Willow St, Boston, MA 02215	8	3.84	 Boston	18	AA Batteries (4-pack),Wired Headphones
243945	Google Phone	1	600.0	08/17/19 08:24	20 10th St, San Francisco, CA 94016	8	600.0	 San Francisco	8	Bose SoundSport Headphones,Google Phone
243945	Bose SoundSport Headphones	1	99.99	08/17/19 08:24	20 10th St, San Francisco, CA 94016	8	99.99	 San Francisco	8	Bose SoundSport Headphones,Google Phone
243947	Google Phone	1	600.0	08/28/19 07:26	774 Hickory St, Dallas, TX 75001	8	600.0	 Dallas	7	Google Phone,USB-C Charging Cable
243947	USB-C Charging Cable	2	11.95	08/28/19 07:26	774 Hickory St, Dallas, TX 75001	8	23.9	 Dallas	7	Google Phone,USB-C Charging Cable
243958	Lightning Charging Cable	1	14.95	08/03/2019 19:34	314 Dogwood St, Portland, OR 97035	8	14.95	 Portland	19	Lightning Charging Cable
243958	Lightning Charging Cable	1	14.95	08/03/2019 19:34	314 Dogwood St, Portland, OR 97035	8	14.95	 Portland	19	Lightning Charging Cable
244023	iPhone	1	700.0	08/10/2019 00:19	199 9th St, New York City, NY 10001	8	700.0	 New York City	0	Lightning Charging Cable,iPhone
244023	Lightning Charging Cable	1	14.95	08/10/2019 00:19	199 9th St, New York City, NY 10001	8	14.95	 New York City	0	Lightning Charging Cable,iPhone
244032	Vareebadd Phone	1	400.0	08/10/2019 19:55	29 Sunset St, San Francisco, CA 94016	8	400.0	 San Francisco	19	USB-C Charging Cable,Vareebadd Phone
244032	USB-C Charging Cable	1	11.95	08/10/2019 19:55	29 Sunset St, San Francisco, CA 94016	8	11.95	 San Francisco	19	USB-C Charging Cable,Vareebadd Phone
244053	iPhone	1	700.0	08/29/19 19:16	909 Johnson St, San Francisco, CA 94016	8	700.0	 San Francisco	19	Lightning Charging Cable,iPhone
244053	Lightning Charging Cable	1	14.95	08/29/19 19:16	909 Johnson St, San Francisco, CA 94016	8	14.95	 San Francisco	19	Lightning Charging Cable,iPhone
244069	Google Phone	1	600.0	08/24/19 21:52	103 Lake St, Dallas, TX 75001	8	600.0	 Dallas	21	Google Phone,USB-C Charging Cable
244069	USB-C Charging Cable	1	11.95	08/24/19 21:52	103 Lake St, Dallas, TX 75001	8	11.95	 Dallas	21	Google Phone,USB-C Charging Cable
244071	27in 4K Gaming Monitor	1	389.99	08/09/2019 20:06	929 River St, San Francisco, CA 94016	8	389.99	 San Francisco	20	27in 4K Gaming Monitor,USB-C Charging Cable
244071	USB-C Charging Cable	1	11.95	08/09/2019 20:06	929 River St, San Francisco, CA 94016	8	11.95	 San Francisco	20	27in 4K Gaming Monitor,USB-C Charging Cable
244109	iPhone	1	700.0	08/17/19 16:28	767 Adams St, San Francisco, CA 94016	8	700.0	 San Francisco	16	Apple Airpods Headphones,iPhone
244109	Apple Airpods Headphones	1	150.0	08/17/19 16:28	767 Adams St, San Francisco, CA 94016	8	150.0	 San Francisco	16	Apple Airpods Headphones,iPhone
244138	iPhone	1	700.0	08/14/19 19:32	549 10th St, San Francisco, CA 94016	8	700.0	 San Francisco	19	Lightning Charging Cable,iPhone
244138	Lightning Charging Cable	1	14.95	08/14/19 19:32	549 10th St, San Francisco, CA 94016	8	14.95	 San Francisco	19	Lightning Charging Cable,iPhone
244173	iPhone	1	700.0	08/28/19 21:38	814 Highland St, Portland, OR 97035	8	700.0	 Portland	21	Lightning Charging Cable,iPhone
244173	Lightning Charging Cable	1	14.95	08/28/19 21:38	814 Highland St, Portland, OR 97035	8	14.95	 Portland	21	Lightning Charging Cable,iPhone
244191	Google Phone	1	600.0	08/13/19 20:46	982 Center St, Boston, MA 02215	8	600.0	 Boston	20	Bose SoundSport Headphones,Google Phone,USB-C Charging Cable
244191	USB-C Charging Cable	1	11.95	08/13/19 20:46	982 Center St, Boston, MA 02215	8	11.95	 Boston	20	Bose SoundSport Headphones,Google Phone,USB-C Charging Cable
244191	Bose SoundSport Headphones	1	99.99	08/13/19 20:46	982 Center St, Boston, MA 02215	8	99.99	 Boston	20	Bose SoundSport Headphones,Google Phone,USB-C Charging Cable
244245	Apple Airpods Headphones	1	150.0	08/14/19 10:12	940 Meadow St, Dallas, TX 75001	8	150.0	 Dallas	10	Apple Airpods Headphones,Wired Headphones
244245	Wired Headphones	1	11.99	08/14/19 10:12	940 Meadow St, Dallas, TX 75001	8	11.99	 Dallas	10	Apple Airpods Headphones,Wired Headphones
244257	Lightning Charging Cable	1	14.95	08/22/19 16:55	455 9th St, San Francisco, CA 94016	8	14.95	 San Francisco	16	27in 4K Gaming Monitor,Lightning Charging Cable
244257	27in 4K Gaming Monitor	1	389.99	08/22/19 16:55	455 9th St, San Francisco, CA 94016	8	389.99	 San Francisco	16	27in 4K Gaming Monitor,Lightning Charging Cable
244307	Google Phone	1	600.0	08/18/19 17:03	913 14th St, Dallas, TX 75001	8	600.0	 Dallas	17	Google Phone,USB-C Charging Cable,Wired Headphones
244307	USB-C Charging Cable	1	11.95	08/18/19 17:03	913 14th St, Dallas, TX 75001	8	11.95	 Dallas	17	Google Phone,USB-C Charging Cable,Wired Headphones
244307	Wired Headphones	1	11.99	08/18/19 17:03	913 14th St, Dallas, TX 75001	8	11.99	 Dallas	17	Google Phone,USB-C Charging Cable,Wired Headphones
244328	AAA Batteries (4-pack)	1	2.99	08/01/2019 22:51	498 Cherry St, Dallas, TX 75001	8	2.99	 Dallas	22	AAA Batteries (4-pack),Bose SoundSport Headphones
244328	Bose SoundSport Headphones	1	99.99	08/01/2019 22:51	498 Cherry St, Dallas, TX 75001	8	99.99	 Dallas	22	AAA Batteries (4-pack),Bose SoundSport Headphones
244330	27in 4K Gaming Monitor	1	389.99	08/19/19 12:51	225 Willow St, Dallas, TX 75001	8	389.99	 Dallas	12	27in 4K Gaming Monitor,USB-C Charging Cable
244330	USB-C Charging Cable	1	11.95	08/19/19 12:51	225 Willow St, Dallas, TX 75001	8	11.95	 Dallas	12	27in 4K Gaming Monitor,USB-C Charging Cable
244338	Google Phone	1	600.0	08/09/2019 11:22	25 Park St, Los Angeles, CA 90001	8	600.0	 Los Angeles	11	Google Phone,USB-C Charging Cable
244338	USB-C Charging Cable	1	11.95	08/09/2019 11:22	25 Park St, Los Angeles, CA 90001	8	11.95	 Los Angeles	11	Google Phone,USB-C Charging Cable
244346	Google Phone	1	600.0	08/26/19 17:34	957 South St, San Francisco, CA 94016	8	600.0	 San Francisco	17	Google Phone,USB-C Charging Cable,Wired Headphones
244346	USB-C Charging Cable	1	11.95	08/26/19 17:34	957 South St, San Francisco, CA 94016	8	11.95	 San Francisco	17	Google Phone,USB-C Charging Cable,Wired Headphones
244346	Wired Headphones	1	11.99	08/26/19 17:34	957 South St, San Francisco, CA 94016	8	11.99	 San Francisco	17	Google Phone,USB-C Charging Cable,Wired Headphones
244461	Bose SoundSport Headphones	1	99.99	08/21/19 12:01	213 Pine St, Boston, MA 02215	8	99.99	 Boston	12	AAA Batteries (4-pack),Bose SoundSport Headphones
244461	AAA Batteries (4-pack)	1	2.99	08/21/19 12:01	213 Pine St, Boston, MA 02215	8	2.99	 Boston	12	AAA Batteries (4-pack),Bose SoundSport Headphones
244484	Lightning Charging Cable	1	14.95	08/07/2019 12:04	206 Washington St, Seattle, WA 98101	8	14.95	 Seattle	12	Bose SoundSport Headphones,Lightning Charging Cable
244484	Bose SoundSport Headphones	1	99.99	08/07/2019 12:04	206 Washington St, Seattle, WA 98101	8	99.99	 Seattle	12	Bose SoundSport Headphones,Lightning Charging Cable
244495	Google Phone	1	600.0	08/10/2019 10:55	587 River St, San Francisco, CA 94016	8	600.0	 San Francisco	10	Bose SoundSport Headphones,Google Phone
244495	Bose SoundSport Headphones	1	99.99	08/10/2019 10:55	587 River St, San Francisco, CA 94016	8	99.99	 San Francisco	10	Bose SoundSport Headphones,Google Phone
244505	USB-C Charging Cable	1	11.95	08/15/19 22:52	217 13th St, Los Angeles, CA 90001	8	11.95	 Los Angeles	22	Apple Airpods Headphones,USB-C Charging Cable
244505	Apple Airpods Headphones	1	150.0	08/15/19 22:52	217 13th St, Los Angeles, CA 90001	8	150.0	 Los Angeles	22	Apple Airpods Headphones,USB-C Charging Cable
244557	AAA Batteries (4-pack)	1	2.99	08/26/19 20:18	349 West St, Dallas, TX 75001	8	2.99	 Dallas	20	AAA Batteries (4-pack),Bose SoundSport Headphones
244557	Bose SoundSport Headphones	1	99.99	08/26/19 20:18	349 West St, Dallas, TX 75001	8	99.99	 Dallas	20	AAA Batteries (4-pack),Bose SoundSport Headphones
244558	iPhone	1	700.0	08/29/19 12:00	479 Washington St, New York City, NY 10001	8	700.0	 New York City	12	Wired Headphones,iPhone
244558	Wired Headphones	1	11.99	08/29/19 12:00	479 Washington St, New York City, NY 10001	8	11.99	 New York City	12	Wired Headphones,iPhone
244561	Vareebadd Phone	1	400.0	08/11/2019 11:53	767 Dogwood St, Dallas, TX 75001	8	400.0	 Dallas	11	USB-C Charging Cable,Vareebadd Phone
244561	USB-C Charging Cable	2	11.95	08/11/2019 11:53	767 Dogwood St, Dallas, TX 75001	8	23.9	 Dallas	11	USB-C Charging Cable,Vareebadd Phone
244562	34in Ultrawide Monitor	1	379.99	08/07/2019 15:00	892 Lake St, Austin, TX 73301	8	379.99	 Austin	15	34in Ultrawide Monitor,Lightning Charging Cable
244562	Lightning Charging Cable	1	14.95	08/07/2019 15:00	892 Lake St, Austin, TX 73301	8	14.95	 Austin	15	34in Ultrawide Monitor,Lightning Charging Cable
244577	Vareebadd Phone	1	400.0	08/28/19 08:31	449 Meadow St, Los Angeles, CA 90001	8	400.0	 Los Angeles	8	Bose SoundSport Headphones,Vareebadd Phone
244577	Bose SoundSport Headphones	1	99.99	08/28/19 08:31	449 Meadow St, Los Angeles, CA 90001	8	99.99	 Los Angeles	8	Bose SoundSport Headphones,Vareebadd Phone
244586	iPhone	1	700.0	08/12/2019 19:53	473 4th St, San Francisco, CA 94016	8	700.0	 San Francisco	19	Lightning Charging Cable,iPhone
244586	Lightning Charging Cable	1	14.95	08/12/2019 19:53	473 4th St, San Francisco, CA 94016	8	14.95	 San Francisco	19	Lightning Charging Cable,iPhone
244597	Apple Airpods Headphones	1	150.0	08/10/2019 13:00	985 Cedar St, Atlanta, GA 30301	8	150.0	 Atlanta	13	AA Batteries (4-pack),Apple Airpods Headphones
244597	AA Batteries (4-pack)	1	3.84	08/10/2019 13:00	985 Cedar St, Atlanta, GA 30301	8	3.84	 Atlanta	13	AA Batteries (4-pack),Apple Airpods Headphones
244613	iPhone	1	700.0	08/17/19 11:21	617 Cedar St, Seattle, WA 98101	8	700.0	 Seattle	11	Lightning Charging Cable,iPhone
244613	Lightning Charging Cable	1	14.95	08/17/19 11:21	617 Cedar St, Seattle, WA 98101	8	14.95	 Seattle	11	Lightning Charging Cable,iPhone
244615	iPhone	1	700.0	08/25/19 21:36	940 2nd St, Los Angeles, CA 90001	8	700.0	 Los Angeles	21	Apple Airpods Headphones,iPhone
244615	Apple Airpods Headphones	1	150.0	08/25/19 21:36	940 2nd St, Los Angeles, CA 90001	8	150.0	 Los Angeles	21	Apple Airpods Headphones,iPhone
244648	AAA Batteries (4-pack)	1	2.99	08/08/2019 11:58	258 Ridge St, Dallas, TX 75001	8	2.99	 Dallas	11	34in Ultrawide Monitor,AAA Batteries (4-pack)
244648	34in Ultrawide Monitor	1	379.99	08/08/2019 11:58	258 Ridge St, Dallas, TX 75001	8	379.99	 Dallas	11	34in Ultrawide Monitor,AAA Batteries (4-pack)
244727	Wired Headphones	1	11.99	08/29/19 16:00	36 North St, Los Angeles, CA 90001	8	11.99	 Los Angeles	16	Wired Headphones
244727	Wired Headphones	1	11.99	08/29/19 16:00	36 North St, Los Angeles, CA 90001	8	11.99	 Los Angeles	16	Wired Headphones
244749	Vareebadd Phone	1	400.0	08/22/19 12:21	167 Main St, Los Angeles, CA 90001	8	400.0	 Los Angeles	12	USB-C Charging Cable,Vareebadd Phone
244749	USB-C Charging Cable	1	11.95	08/22/19 12:21	167 Main St, Los Angeles, CA 90001	8	11.95	 Los Angeles	12	USB-C Charging Cable,Vareebadd Phone
244756	Lightning Charging Cable	1	14.95	08/14/19 16:27	864 1st St, Los Angeles, CA 90001	8	14.95	 Los Angeles	16	Lightning Charging Cable,Wired Headphones
244756	Wired Headphones	2	11.99	08/14/19 16:27	864 1st St, Los Angeles, CA 90001	8	23.98	 Los Angeles	16	Lightning Charging Cable,Wired Headphones
244809	Lightning Charging Cable	1	14.95	08/04/2019 20:21	522 2nd St, Los Angeles, CA 90001	8	14.95	 Los Angeles	20	Lightning Charging Cable,Wired Headphones
244809	Wired Headphones	2	11.99	08/04/2019 20:21	522 2nd St, Los Angeles, CA 90001	8	23.98	 Los Angeles	20	Lightning Charging Cable,Wired Headphones
244812	Wired Headphones	1	11.99	08/31/19 11:04	672 Hickory St, Los Angeles, CA 90001	8	11.99	 Los Angeles	11	USB-C Charging Cable,Wired Headphones
244812	USB-C Charging Cable	1	11.95	08/31/19 11:04	672 Hickory St, Los Angeles, CA 90001	8	11.95	 Los Angeles	11	USB-C Charging Cable,Wired Headphones
244830	Macbook Pro Laptop	1	1700.0	08/24/19 14:35	582 14th St, Los Angeles, CA 90001	8	1700.0	 Los Angeles	14	LG Washing Machine,Macbook Pro Laptop
244830	LG Washing Machine	1	600.0	08/24/19 14:35	582 14th St, Los Angeles, CA 90001	8	600.0	 Los Angeles	14	LG Washing Machine,Macbook Pro Laptop
244835	AAA Batteries (4-pack)	1	2.99	08/20/19 15:51	82 Forest St, San Francisco, CA 94016	8	2.99	 San Francisco	15	AAA Batteries (4-pack),Lightning Charging Cable
244835	Lightning Charging Cable	1	14.95	08/20/19 15:51	82 Forest St, San Francisco, CA 94016	8	14.95	 San Francisco	15	AAA Batteries (4-pack),Lightning Charging Cable
244857	iPhone	1	700.0	08/06/2019 10:08	189 Washington St, New York City, NY 10001	8	700.0	 New York City	10	Lightning Charging Cable,iPhone
244857	Lightning Charging Cable	1	14.95	08/06/2019 10:08	189 Washington St, New York City, NY 10001	8	14.95	 New York City	10	Lightning Charging Cable,iPhone
244876	Wired Headphones	1	11.99	08/21/19 16:15	358 Center St, San Francisco, CA 94016	8	11.99	 San Francisco	16	34in Ultrawide Monitor,Wired Headphones
244876	34in Ultrawide Monitor	1	379.99	08/21/19 16:15	358 Center St, San Francisco, CA 94016	8	379.99	 San Francisco	16	34in Ultrawide Monitor,Wired Headphones
244892	ThinkPad Laptop	1	999.99	08/15/19 23:25	488 Spruce St, Austin, TX 73301	8	999.99	 Austin	23	AAA Batteries (4-pack),ThinkPad Laptop
244892	AAA Batteries (4-pack)	1	2.99	08/15/19 23:25	488 Spruce St, Austin, TX 73301	8	2.99	 Austin	23	AAA Batteries (4-pack),ThinkPad Laptop
244904	Lightning Charging Cable	1	14.95	08/19/19 22:20	293 Lakeview St, San Francisco, CA 94016	8	14.95	 San Francisco	22	AA Batteries (4-pack),Lightning Charging Cable
244904	AA Batteries (4-pack)	1	3.84	08/19/19 22:20	293 Lakeview St, San Francisco, CA 94016	8	3.84	 San Francisco	22	AA Batteries (4-pack),Lightning Charging Cable
244937	iPhone	1	700.0	08/16/19 06:41	699 7th St, New York City, NY 10001	8	700.0	 New York City	6	Lightning Charging Cable,iPhone
244937	Lightning Charging Cable	1	14.95	08/16/19 06:41	699 7th St, New York City, NY 10001	8	14.95	 New York City	6	Lightning Charging Cable,iPhone
244942	Apple Airpods Headphones	1	150.0	08/17/19 13:05	331 Ridge St, Portland, OR 97035	8	150.0	 Portland	13	AAA Batteries (4-pack),Apple Airpods Headphones
244942	AAA Batteries (4-pack)	1	2.99	08/17/19 13:05	331 Ridge St, Portland, OR 97035	8	2.99	 Portland	13	AAA Batteries (4-pack),Apple Airpods Headphones
244945	Wired Headphones	1	11.99	08/03/2019 14:19	463 Wilson St, San Francisco, CA 94016	8	11.99	 San Francisco	14	ThinkPad Laptop,Wired Headphones
244945	ThinkPad Laptop	1	999.99	08/03/2019 14:19	463 Wilson St, San Francisco, CA 94016	8	999.99	 San Francisco	14	ThinkPad Laptop,Wired Headphones
244991	iPhone	1	700.0	08/04/2019 07:09	503 Highland St, Los Angeles, CA 90001	8	700.0	 Los Angeles	7	Lightning Charging Cable,iPhone
244991	Lightning Charging Cable	1	14.95	08/04/2019 07:09	503 Highland St, Los Angeles, CA 90001	8	14.95	 Los Angeles	7	Lightning Charging Cable,iPhone
244995	Google Phone	1	600.0	08/13/19 19:11	684 Walnut St, San Francisco, CA 94016	8	600.0	 San Francisco	19	Google Phone,USB-C Charging Cable
244995	USB-C Charging Cable	1	11.95	08/13/19 19:11	684 Walnut St, San Francisco, CA 94016	8	11.95	 San Francisco	19	Google Phone,USB-C Charging Cable
245008	Google Phone	1	600.0	08/02/2019 11:42	371 Jefferson St, New York City, NY 10001	8	600.0	 New York City	11	Google Phone,USB-C Charging Cable,Wired Headphones
245008	USB-C Charging Cable	1	11.95	08/02/2019 11:42	371 Jefferson St, New York City, NY 10001	8	11.95	 New York City	11	Google Phone,USB-C Charging Cable,Wired Headphones
245008	Wired Headphones	1	11.99	08/02/2019 11:42	371 Jefferson St, New York City, NY 10001	8	11.99	 New York City	11	Google Phone,USB-C Charging Cable,Wired Headphones
245044	AAA Batteries (4-pack)	1	2.99	08/22/19 15:46	21 Walnut St, Los Angeles, CA 90001	8	2.99	 Los Angeles	15	AA Batteries (4-pack),AAA Batteries (4-pack)
245044	AA Batteries (4-pack)	1	3.84	08/22/19 15:46	21 Walnut St, Los Angeles, CA 90001	8	3.84	 Los Angeles	15	AA Batteries (4-pack),AAA Batteries (4-pack)
245056	iPhone	1	700.0	08/10/2019 12:28	489 Walnut St, Austin, TX 73301	8	700.0	 Austin	12	Lightning Charging Cable,iPhone
